,nama_tempat,rating,jumlah_ulasan,alamat,link,thumbnail,kategori
137,Salib Kasih,4.7,761,"2273+FFF, Simorangkir Julu, Kec. Siatas Barita, Kabupaten Tapanuli Utara, Sumatera Utara 22416, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJf9YeESVuLjAR2JMc1Qvvs-Q,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npo8k-qHXEV3cva_QfmYfgO8HMnhT5VZwnMF9LV9ATFmcUKj-WGOJjzfVzjUywV92-Rb9Zb8PLiBqvmHpPxff7zul17ozmLf6hcXrXLOkm8YWziVGi4Efd8skxrjjTRGadYSo0W=w163-h92-k-no,Wisata Belanja
138,Air Terjun Sikulikap,4.5,2961,"6GWM+5HH, Desa Doulu Kabupaten Tanah Berastagi, Martelu, Kec. Sibolangit, Kabupaten Karo, Sumatera Utara 20357, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJx0-3Wt0cMTARKZOuQJM9aHI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqprGfOpeX0bkZVZTe0rntUlPyt1yz55PWoQlK5BB4tKEPOYAduh1ylqljMoQp3beXORXCAKwSH7MZ4FRwQU0Ay4UIfWBkK7tpjoCGGKkXi53Ed7a3azamWqJf2WNGHMamnvW71=w163-h92-k-no,Wisata Belanja
139,Wisata Merci Themepark and Resto,4.5,5060,"komp.Medan Resort City, Jl. Perjuangan, Deli Tua, Kec. Namorambe, Kabupaten Deli Serdang, Sumatera Utara 20143, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJeaibaZY7MTARsinvW6PAiqI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUDUi1hwN8ZHDAHcvj9vm7qM4858c29cbuX0osHWNJWlwyzgfaz2izHecMUbsAtZoqf573PoBDHB3V7Gk2AHjpHbv2lLVCfvSEizmcd39IcfFSQuaS6Tn8RHEEwohSRQlslxU=w122-h92-k-no,Wisata Belanja
140,Wisata Alam Datuk,3.9,1152,"Kwala Indah, Kec. Sei Suka, Kabupaten Batu Bara, Sumatera Utara 21256, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJwRh-z73BMzARDakEMMs6ZVo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKylX2DJhcWEnfsbzTOtg2YEkHn1rg9hgN4lbQnN62WaohejWo7ZuPrAgfwo38eUH-9AoOwN-zJkd2SsezPEznnQYjcEklMxzusfEaHOEkmbtI-BBm0cJt-UxSneuYRdkEH23L_g=w80-h106-k-no,Wisata Belanja
141,Wisata Kampong Lama,4.6,149,"Jl. Utama Dusun II, Denai Lama, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJfUGqSjJNMTARG87jamgOELo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no__pkvu8WpleC5QTHTRZZwWw74huYapImwTH2wmZYm5Jyn8HeQaBAzBShtYG7tQi4uYF1Sn4qNZOF5WNMJ1JEAiUQyvJmYytB5CxCi1vnX01_niR1RhGnxG9UVO7AkyV-HLu2rYA=w122-h92-k-no,Wisata Belanja
142,Pekan Minggu Percut Sei Tuan Deli Serdang,4.3,330,"MQJ3+37J, Cinta Rakyat, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJn21sUJ80MTARiIRXUN0WG00,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEu6a62d7CB9Lo1xd8nZqSyK2Pdmsf4C7po_xbvGNyw823rIWJKIPxVfQDtAPmRLwg6baeUUtRjxeYvqC4m7z3YEvFjk9KGCyGh1OT2U85IVdfQCW3_fajW6OqCoqg7U14d4y3=w122-h92-k-no,Wisata Belanja
143,Thamrin Plaza,4.5,12790,"Jl. M.H Thamrin R No.75, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20214, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJiRdq6rExMTAR6KfRLmeXVAk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnw6jc3Vj_wzapdD3CFEm5-_uymnL4cjavpM_DYPyMX5GTvX2b8e88o_DwvhmUNVY-YyEHitk-uNFJBIXoOl1rW6OoL-ojSjeODMeR1dFrzduIzOJowzDUur1Xqhk-W2vEWzLjRw=w122-h92-k-no,Wisata Belanja
144,Tanjung Unta,4.4,51,"Jalan St. H.H. Damanik Tambun Raya Pamatang, Tigaras, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21186, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJof6T07u_MTARfb5FBz7_gUs,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqH_12G76FoCRQ5XB5Q4cBCCKs2kQAcUDLWXOhQH5c1OLLxQJj-r-TOZBHVeduXVf-mUEcKwrpq33FQrfMZ9wFUCRXGD5tfsWQfDDpZZP4Yzk0rQpDU6OPTj4Q_sYEl3l2P6IiQ=w163-h92-k-no,Wisata Belanja
145,Manhattan Times Square,4.5,16116,"Jl. Gatot Subroto No.217, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20123, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJq4PHAlAuMTAROJAXgTnYqfI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqMMxta8hyIEXr19dece5VORU3BNVeE-czBxZN6zniKq0Vwvn5XzDl5jZT--fMwgDZ418kpJb6bSO1M1utrRFdGbCPzpqDpjTVc1Eu9GcN81-fXcIV_Ufw6dRpL9fM9TctI21K=w122-h92-k-no,Wisata Belanja
146,Pusat Pasar Pangaribuan,4.3,294,"2556+CXP, Jl. Sisingamangaraja, Pakpahan, Pangaribuan, North Tapanuli Regency, North Sumatra 22472, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJWz9LKkl2LjAReqmbLMRe5Yw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npv6tIs2zzg-6dOowysY1cM0iu2yVlJHVdiqv8d_Ys1tXQ_ZVhS-vMeuQHsItzXZZ20oI9jvtQftW2GOgCHPVCY1xPkPFYU-3ZVi6n20Wygf4i6M9Ak6kCCjp2p13Nu9t1luJ6aAQ=w122-h92-k-no,Wisata Belanja
147,Taman Bunga Sapo Juma,4.5,268,"WG69+M82, Tongging, Kec. Merek, Kabupaten Karo, Sumatera Utara 22173, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJlW-5PnutMTARKY0lFrdvVYw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nocE-gZxT5iX3qKQPn4dQrv8vrljsKmHJkbhZWHmLbmR19EBmZw2nL9v99jG2VO13faOrit4EMGA97YXckuMUSY9XOFmWbzROg7F2GDzjsVrZFl1bnMvYxru51NDFPe70dikh6_=w163-h92-k-no,Wisata Belanja
148,Tikung Point,4.4,644,"Jl. Brig Jend. Zein Hamid, Titi Kuning, Medan Johor, Medan City, North Sumatra 20146, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJrUZcJlk7MTARKqWeNElVJG4,https://lh3.googleusercontent.com/p/AF1QipO8UBqdER2xxCpSrUBV8qaeMxx_Wp1mI6jbSTaF=w122-h92-k-no,Wisata Belanja
149,Tjong Yong Hian Gallery,4.4,87,"HMP9+GJG, Jl. Kejaksaan, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJte58l9ExMTAR6qHrIZChoSk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqkPzISvDHjnm-cwoOAPfFMpK3PxMr4S81jzkQdaSiaEw3Jzkvvlqk1lszjX5nCjfkfdrisYbngQgg8SVca0aGRm8Exyi6udT1WiF_DjEpSHDTEQYKhTXHvXzWZw4xibE5NBVuM=w138-h92-k-no,Wisata Belanja
150,Pertunjukan Tari Sigalegale,4.5,3185,"MV26+P89, Tomok, Simanindo, Kabupaten Samosir, Sumatera Utara 22395, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZXlZeZPpMTARVXsbUHFqV0I,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noj6G4RY3rcBr_wmfvCzNnxd5HoHUigWad7XO1ZGpw2t8wkIzeVmpTYvlJLv4wsNppewRYdSdzmt2B_-uMo8c_lqkv5gkvfNpE_a8HEDgSzUbpQibzu_JC78uLTgiFNFKKt5Dg=w122-h92-k-no,Wisata Belanja
151,Kota Sejarah,3.6,17,"Jl. Lintas Sumatra No.15, Perbaungan, Kec. Bilah Hulu, Kab. Labuhanbatu, Sumatera Utara 21451, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJtfWF1LYLLTAR8iTncLv6boU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npc98mur87VuTRuuGeJt05cmAbptlNPFam5zeQ1kl2z_Y-TZQApF7sVC65M7cwefqRhtcCZSP3b7Xd8tfYAa_NxKRAjZe7vc-jmXxMWTLlc-c49yWInspENOYORmDFFoV873aNT=w122-h92-k-no,Wisata Belanja
152,Pajak Gotong Royong,4.1,171,"G4VJ+JR5, Bukit Lawang, Bohorok, Langkat Regency, North Sumatra 20852, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJL6yeRwC4MDARTPskSGxsqmA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFpIeP0lza5PihVEe-78YPLWXe99tdoyiwbDOFiykmPQvMqr82PukT1T1YEomeJXRRq3A0HhkGFdIs8Qcg3KVwkMKgQpCGRZlb3L41PoT9rMkYGi_06SvGuJBUynY2_h0suhRsPw=w163-h92-k-no,Wisata Belanja
153,Suzuya Mall Rantau Prapat,4.3,2118,"Jl. SM. Raja, Bakaran Batu, Kec. Rantau Sel., Kab. Labuhanbatu, Sumatera Utara 21418, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJP00i1K2hLTARCcUBs2Ax5yo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopil3GqKNTgiK1uzulld80qDdncRWweT9824Nv88wAY35rfoHiRh6R9rGSF_57MIrRe0ExlJRpkWQS5VeiOGrhbNZDvAIoR2SnGIDBv93Loc3zv6oyc78mU4dVBr9mLxwwRH5A=w163-h92-k-no,Wisata Belanja
154,Pos Bloc Medan,4.6,1405,"Posbloc Medan, Kesawan, Kota Medan, Sumatera Utara 20111, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJQYxHrfsxMTARrnQL5fqgWpo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1S2YNeWljDqtK4ZSbhXM9P8qVlrsSPvuaH7yo41tqQ4Ru7QjROUsS0XOccItIS5sALtaLrBMTsKnceXkMux5RA9sr3cc-P9T7tVQfRPmL-Bd8N_ifLQNBuihbQZobvkLvACweYg=w110-h92-k-no,Wisata Belanja
155,Gunung Sibayak,4.7,839,"6GQ3+CWV, Gunung Sibayak, Jaranguda, Kec. Merdeka, Kabupaten Karo, Sumatera Utara 20354, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJTZP1wEAdMTAR4nfujZWhe5Q,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1gjTUHL8UWqTURJy9kXS2hnRs70nGziyfbtGekyvgTucTOYZ5Dfhq5w4pwdFmtXsmesJrg2yy0S3AhIfhwZ5a2Wn_0c0KtJyUXq05jLY3xp0f5at6RdefGzjA0dez2VohQoAM=w163-h92-k-no,Wisata Belanja
156,TAMAN WISATA DANAU SIOMBAK MARELAN,4,1309,"Jl. Ps. Nippon, Paya Pasir, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20252, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ935f953SNjARYn9Wo-1ZxvE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHIUJMNB-oJW01NweBaF1PTWYU2uC5O0urynn9CRg7CBZVQrfEQurejpiruBCfORVuu0pnsKKvBWmKlMskKi3tjnzAMD33e5tRF_2UBtrTNwzWAqiRCYkFUaNRCVL-iStKcB3iPA=w163-h92-k-no,Wisata Belanja
157,Wisata Anugerah Indah Sippan,4.6,494,"Desa Sippan Tigaraja, Kecamatan Pamatang Silimahuta, Naga Saribu, Kec. Pamatang Silima Huta, Kabupaten Simalungun, Sumatera Utara 21167, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJK91TWZStMTAR-fvbxdMazhg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYHdN10baA4PUhAPCmzfMPn8DGl-QuRwe_G8HTul2A4JOaloHYn9eE8xfcr3wMdWDeVw4yKP7TUjSYxVY_eHcXxMr49UvQ0m891-cwml4hRfGgFGcjbhxIn-sWafGiBh5Twdc3=w122-h92-k-no,Wisata Belanja
158,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),4.5,1339,"Siallagan Pindaraya, Jl. Lkr. Tuktuk, Simanindo, Kabupaten Samosir, Sumatera Utara 22395, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJC4Fw1gnqMTARsycDlYPcujo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQo6cL9qYRIIhWfUrSX8NFcUPrpixkE4BVsgg8ECK_xDwA7YroNTZgh67_Te8ZjAPEP3_cKT-yIBdGYJgMrtbUEXB7W9wW8l8ELG1LG2iB7KIcdjur8XIQSw0PJ7Vn4Cdk3VE=w120-h92-k-no,Wisata Belanja
159,Istana Kaldera Unesco Geopark Danau Toba,4.7,37,"82V9+WM4, Tara Bunga, Kec. Tampahan, Toba, Sumatera Utara 22312, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJl_MozO0FLjAR6c0-RMmnYlI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6oPllg2xtzLugt0k3BD41tZuzssNa_DppKskI-asQpCWsZV11_gveyX0LL7cO49oSKtuotrxBviYcgJ9dZPzLPMtNDvERIcLE459sguHbC3zf2LMlCAjdCTfbOXJ2m1EBtwfP=w122-h92-k-no,Wisata Belanja
160,Museum Negeri Sumatera Utara,4.5,2768,"Jl. HM. Joni No.51, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20217, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJH0WmUVowMTARis9K2WYgan4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQwsLWKrU9uAPgaYqSSbrvnr4wjvH0XWmyIpizFN4OdoIF3KWh7bOHHBRoyebwzlpQ8brIdsdKUqytG8x_oB9mO3TrGw2q1rjE_BXx9s616eMMBmWZEnpKy2t7L8Ww_duGzlnbpw=w123-h92-k-no,Wisata Budaya dan Sejarah
161,Tjong A Fie Mansion,4.6,3279,"Jl. Jend. Ahmad Yani No.105, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZ4ThickxMTARvvjDDIvvrcw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npRI3Ilzk3KtoSodgIDvSjdSyaYbAlj6gLh1vpR-bBroUOZaFpmdSQQYgRqUnooDZA1hHKSflejwBtooJcADfos2UO6nwfcZVvogGTPmZF4FUfpTOdIL5VF-oXsce-CD6WDqejY=w122-h92-k-no,Wisata Budaya dan Sejarah
162,Desa Budaya Lingga,4.5,383,"Lingga, Kec. Simpang Empat, Kabupaten Karo, Sumatera Utara 22153, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJF7iVlz7-MDARxP9akOHKKzg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noowvG9auBYQHYrWPd7VwJFrJqlUthBanPTBQ7afrm0hnrTeSAH7NxRVoPrUiEMVrqcWB2VuMXzTkH-fLtXViz645-DJQhLtd4D58Hryn7FccVgbrye5VP2n1COO2lOHKEc4Tkl=w163-h92-k-no,Wisata Budaya dan Sejarah
163,Tugu Makam Raja Silahisabungan,4.5,888,"RG7H+29V, Jalan Tugu Makam Raja Desa, Silalahi III, Kec. Silahsabungan, Kabupaten Dairi, Sumatera Utara 22284, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJwTlJ34m0MTARuHB9W8zbURs,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npuih5YyFDIXSzpcSgRmb_6bOJoYUrNZXIC4DDmY5D8W-xj6_lF0ghVwYJUELpYMk73FQuG-W0a6z9FoKUbNNUM--L864CXzs5lZF-BlG57oXAn0RvkC9w-7-KwNq0u1DKuDKGG=w122-h92-k-no,Wisata Budaya dan Sejarah
164,Tugu Perjuangan,4.4,383,"RQ6H+4R8, Togu Domu Nauli, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ9XSsk5G-MTARlkVz5xgPWBM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrV3Af4dYqVgFsHa_Jpm6q7CQb4uV8gOxIvnedDdUDu2yfi84xyI5t2BJb5QHKMtIZGwCETcjX510xqri7-fDgy4K9dz2J0y2owpC8UAb-5CMWw7f2aKkMKtuQQ2dEqD17i8kg=w138-h92-k-no,Wisata Budaya dan Sejarah
165,Cagar Budaya Situs Benteng Putri Hijau,5,3,"FMMF+5JW, Deli Tua, Kec. Namorambe, Kabupaten Deli Serdang, Sumatera Utara 20355, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJt04KGAA7MTAR_Waaf06shVU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0SPzBWPBLRUu-ID6Q2VCjn0pBTq61kJnI0iMlL6DhOR5qjbHuTL5_FE_NsNxXkY2e9Xl9TU-NQkFIB4Y3GWlg9o8pC5tn2UXaAYEKb8rVnPhGuoH3KhGAkajgfUyeohlqx2Nx=w80-h106-k-no,Wisata Budaya dan Sejarah
166,Taman Budaya Sumatera Utara,4.1,51,"Jl. Perintis Kemerdekaan No.33, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJBcD3DnIuMTAR6UGl8lnpfFE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6-I92Bh2fbMCxW34LN5hxi1OX1zvUbGvGcuVb2DvEGHSk2_HUAvVHIytGJYy_otjNep62h1hY2MbAHMdujk012jt5f4RElwXxeVo9vxocb-85UdlrojtkG4lzdR8gbdmIC8iwFA=w122-h92-k-no,Wisata Budaya dan Sejarah
167,Tugu Kol,4.3,2193,"5GQ5+HHV, Jl. Veteran-Berastagi, Tambak Lau Mulgap I, Berastagi, Karo Regency, North Sumatra 22152, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJj6WNCvMCMTAR63nMyNcY9C8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRGhwEv43I4oJwNyTLvyfuPJxXGwLbQy4J_bHoqNTHrGIUuLQhfXHLzFaQMp1brI1cfG10n60YPh3RSl8ocNwRbsQ1rDE__e12QDSQKQM3fV0mLBRqMDjBxL9NA9S1V0YM0ZXQ3g=w122-h92-k-no,Wisata Budaya dan Sejarah
168,Rahmat International Wildlife Museum & Gallery,4.6,2858,"Jl. S. Parman No.309, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ1dAecNAxMTARgTc1MDi9n3g,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noAx3qO1dopyCR0IVCgXWgDPp2VmLVbPoj6JxOe5bzXwc1y6hkdVDmtHcuZqOZxMDcSJxxslIWQ67Dq5BYX22Ubbe4ZlMa71MxO9I2nC2ewgTEujWB1_qM7KW2WiRucUVGV-8bqBw=w80-h106-k-no,Wisata Budaya dan Sejarah
169,Museum Perkebunan Indonesia (MUSPERIN-1),4.5,464,"Jl. Brigjend Katamso No.53, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJLYU6BUkwMTARWh0rUZ7Vvas,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzkb_C1kgtFBXUSDWVLcrwtxxtbPscGjhGcLVL3_pLhtZJvZa8uGAtlaH2bn3T3KKftNfsLxvLe_mM6RdddamEWrBNbvRjwbHOSqyQVD0Byp20H5DlyQ89sMwJNadFvr8pjMot=w174-h92-k-no,Wisata Budaya dan Sejarah
170,Museum Sejarah Al-Qur'an Sumatera Utara,4.7,15,"JP45+HG6, Jl. William Iskandar Ps. V, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJvzamTH0xMTAR057UL0XbNFI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nppL5x6WcXtjZ0xxDeuCaA9JS_9wWqsmp6pw4Lb63tMauh5Fmf9VnbzAPDibc0FoLi-A8Bp_aR1VdwaTEl2Jc75y9LVc6yTAJqT-YjJ_34gDkcPCRQOkJb_R1e-B6mcxMLJQnVg=w163-h92-k-no,Wisata Budaya dan Sejarah
171,Meriam Puntung,4.5,95,"Jl. Brigjend Katamso No.118, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJiWJuj0kwMTARI7ICMX9rEbI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nocYcTr-BkPW4m53tZm06IeRrR6Tqe-r0NgGmtJbysRZvS3XppsqM6GVXc_Q8dMf3DBc2TVOBZY7U5MgRygAy0d3lSFqc7MeWBcscJMqdVP69ALgA4C0u-RQ6kE5SQ7N710vRSo=w163-h92-k-no,Wisata Budaya dan Sejarah
172,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),4.5,1339,"Siallagan Pindaraya, Jl. Lkr. Tuktuk, Simanindo, Kabupaten Samosir, Sumatera Utara 22395, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJC4Fw1gnqMTARsycDlYPcujo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmi4DUToeLv6i2q-No-N9c39-HTZ5-sxuWiYEv5AOPY71R9MjUkTcPnpA7mYc0LHOZxMUmmasFcIqipelH8ehNWGTuK_Cwfz6p7huLGQrPSAq5MvQbrKQQEGjxn7ppOEvQJpW2=w122-h92-k-no,Wisata Budaya dan Sejarah
173,Istana Raja Sisingamangaraja,4.6,500,"8R47+82P, Simamora, Kec. Bakti Raja, Kabupaten Humbang Hasundutan, Sumatera Utara 22457, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJiQCYk_IiLjAR1vcwpJTlVqE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noAEYMxMwam3SgGGEhPFu9tsDua12tAX0fTmiJhTO__tw2prr6zBCfJ5QlYe9IhJooRzz-ojnXPEo6X_6we2i7Ws2_OVt15nj3CUBq1YftO1hKgHI2iNSioBrGlJe7dSSc_X7vn=w122-h92-k-no,Wisata Budaya dan Sejarah
174,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,4.7,18,"RG2H+F2G, Silalahi I, Kec. Silahsabungan, Kabupaten Dairi, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJO-veBfa0MTAR9c_J4e99ric,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4S5E52kGyyWOg3fo6hL9RORmCLadrtwIP9kNkwEUkBXHWpx__0T95ktEZ5VZ5QqUKIjyMSDn3Ma-UJeMji_1sbTpf8VsI7U1xKjSzOuXLshwiZqsAcntuu_npt1viB_Dyo_Mnaw=w163-h92-k-no,Wisata Budaya dan Sejarah
175,Rumah Adat Karo GARISTA,4.7,32,"Jl. Bunga Herba 5 Ujung No.89, Simpang Selayang, Medan Selayang, Medan City, North Sumatra 20131, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJIZIexsElMTARM3O6xkIji5M,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlQsnovALDFL-3ID4ReyqUPEQprjxMXjAlPD2UT04dpnkm5jMuFT04Jr0DM2S8uOY5xtY7-99h9zPsTmudX2qQ3vv1u0oM5QPFwpmyEeCklqdLLdC4CgQyt7hXdHx2SWeD4vyU=w122-h92-k-no,Wisata Budaya dan Sejarah
176,Museum Pusaka Karo,4.5,152,"Jalan Perwira, Gundaling I, Berastagi, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22152, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJb3stBe0CMTARnyA9vPslIb4,https://lh3.googleusercontent.com/p/AF1QipMFGX1wb5H8U4JvY7MpZvzYsD2PmczPEr8iQxdc=w138-h92-k-no,Wisata Budaya dan Sejarah
177,Tempat Pengasingan Soekarno,4.4,298,"MW8G+6H3, Pantai Bebas Parapat, Girsang Simpanganbolon, Tiga Raja, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ8dIWfKruMTARTJsOI9QWmDk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrjWG16mTuJpVbv4_dUQFIFtIBLcndJrvqROJSa_CXVBXwaPVX5b6YFf4i0jR11iFP9ijgEEGbMlAgW6jt7LXXKFWOpC2HjWZgyEOLe8S4NT7NzEU0guA79UromDOepNWMr0CQd-Q=w122-h92-k-no,Wisata Budaya dan Sejarah
178,Museum Perjuangan Pers Sumatera Utara,4.8,26,"Jl. Sei Alas No.6, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20112, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJl-kzBuMvMTARHAXOtknUwSU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaQRSdsJArYp5UkNB2xsUQ4uXVdB05mfVdNLvNowC4AOEVQfDvORp_awHTM4qYh4D9MwH0QzXIp_triKTmD2py9KBb7zzPDOy7WIDfoPfwR6P8I0QbCJp_erjRjKLx_nqJR3BqAQ=w163-h92-k-no,Wisata Budaya dan Sejarah
179,Replika ISTANA SERDANG,4.2,125,"HX8M+PGX, Tualang, Perbaungan, Serdang Bedagai Regency, North Sumatra 20986, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJvYyvcrpPMTARhvvVEWU-s6M,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nparIasdcBaxEz7DUQNUGREwEWLYgyODoDoqcdVI_i-rFah_2e6vSO8_U7bMpibhqTR6Uxw2CeMiG149RrquN9kpQqjFReRyuhxrmC3ixTYNv_ORGujv1L7Fn4kK3PK3hhbarEr=w163-h92-k-no,Wisata Budaya dan Sejarah
180,Budayaland,4.1,534,"Ujung Serdang, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJoRnGA-45MTARt103VCTzrBE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noC5itETj19BzeTfHS9HGBQzivxIEY653OZdUHQs359NbIlNRzHc2PBYaZBdItBd1tYgdvSoLc9tJhXhekTMLPim8IYBu_3SLb6-_nfON3mwwRyZRzwIjT00jd1RgZvP3ZinBT5=w122-h92-k-no,Wisata Budaya dan Sejarah
181,Cagar Budaya Puteri Hijau,4.5,2,"4G3P+CVX, Seberaya, Kec. Tigapanah, Kabupaten Karo, Sumatera Utara, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJv97HAgABMTARO_qQG28K12g,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2tR-ud_4ALpa0gA1BvlsWA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=216.7357&pitch=0&thumbfov=100,Wisata Budaya dan Sejarah
